Year, Week, [18.4491119384766 -66.0930480957031], [18.4991111755371 -66.0930480957031], [18.4491119384766 -66.1430511474609], [18.4991111755371 -66.1430511474609]
2007, 38, 1.525714e-01, -1.345000e-02, 1.319286e-01, 7.490000e-02
2007, 39, 1.527286e-01, -3.070000e-02, 1.446286e-01, -2.940000e-03
2007, 40, 1.853000e-01, 9.600000e-02, 1.177286e-01, 2.476667e-02
2007, 41, 1.181286e-01, 9.000000e-03, 1.263429e-01, 1.040000e-01
2007, 42, 2.459429e-01, 2.100000e-02, 1.897571e-01, 1.326667e-01
2007, 43, 1.911857e-01, NaN, 1.764000e-01, -9.150000e-03
2007, 44, 1.568143e-01, 1.243000e-01, 1.235286e-01, 5.430000e-02
2007, 45, 2.051714e-01, -2.517000e-01, 1.728833e-01, -4.860000e-02
2007, 46, 2.057429e-01, -5.890000e-02, 2.025429e-01, -6.255000e-02
2007, 47, 2.044857e-01, NaN, 1.562857e-01, NaN
2007, 48, 9.091667e-02, -5.950000e-02, 1.290857e-01, -4.166667e-02
2007, 49, 9.560000e-02, NaN, 8.900000e-02, -4.235000e-02
2007, 50, 1.514400e-01, -1.330500e-01, 1.431714e-01, -4.555000e-02
2007, 51, 1.734167e-01, NaN, 1.501714e-01, -3.900000e-02
2007, 52, 2.072667e-01, 1.480000e-02, 1.445778e-01, 1.630000e-02
2008, 1, 2.398143e-01, 6.000000e-04, 1.955571e-01, -3.096000e-01
2008, 2, 3.304857e-01, NaN, 2.442857e-01, -1.082500e-01
2008, 3, 1.250000e-01, NaN, 1.088429e-01, 3.830000e-02
2008, 4, 1.126143e-01, -2.680000e-02, 1.602143e-01, -2.153000e-01
2008, 5, 2.233000e-01, NaN, 1.709429e-01, -1.354000e-01
2008, 6, 2.328429e-01, -1.117000e-01, 2.711714e-01, -3.200000e-03
2008, 7, 1.502000e-01, 7.200000e-02, 1.492714e-01, -6.310000e-02
2008, 8, 2.460571e-01, -1.386500e-01, 2.281286e-01, -9.506667e-02
2008, 9, 2.116286e-01, NaN, 1.173429e-01, 1.542000e-02
2008, 10, 2.232429e-01, -8.890000e-02, 1.541857e-01, -9.003333e-02
2008, 11, 1.106429e-01, -3.214000e-01, 1.410143e-01, -1.412000e-01
2008, 12, 1.016286e-01, 4.490000e-02, 8.800000e-02, 2.445000e-02
2008, 13, 3.104714e-01, 7.785000e-02, 2.962429e-01, -3.990000e-02
2008, 14, 1.193714e-01, -3.800000e-02, 6.638571e-02, -1.683333e-02
2008, 15, 1.377571e-01, -1.552000e-01, 1.412143e-01, -5.275000e-02
2008, 16, 2.039000e-01, 1.800000e-03, 2.098429e-01, NaN
2008, 17, 7.731429e-02, -3.700000e-02, 9.058571e-02, -1.036667e-02
2008, 18, 1.027286e-01, -1.890000e-02, 9.120000e-02, -1.890000e-02
2008, 19, 8.204286e-02, -1.800000e-02, 7.231429e-02, -1.240000e-02
2008, 20, 1.510833e-01, -1.500000e-03, 9.152857e-02, NaN
2008, 21, 1.243286e-01, NaN, 1.256857e-01, -1.986667e-02
2008, 22, 6.226667e-02, 5.680000e-02, 7.591429e-02, 3.983333e-02
2008, 23, 1.320000e-01, -4.400000e-02, 8.352857e-02, -3.046667e-02
2008, 24, 1.322714e-01, -4.430000e-02, 1.591571e-01, -2.492500e-02
2008, 25, 1.443714e-01, NaN, 1.167286e-01, 8.215000e-02
2008, 26, 1.005714e-01, 1.080000e-02, 1.173286e-01, 4.990000e-02
2008, 27, 1.554286e-01, 7.266667e-02, 1.649000e-01, 1.066600e-01
2008, 28, 2.602857e-01, -4.645000e-02, 2.147286e-01, 6.825000e-03
2008, 29, 1.958429e-01, NaN, 1.761571e-01, NaN
2008, 30, 2.776833e-01, 2.083000e-01, 2.456500e-01, 4.295000e-01
2008, 31, 1.090667e-01, 2.000000e-04, 8.648333e-02, 3.900000e-03
2008, 32, 1.941857e-01, 1.122000e-01, 2.057714e-01, 3.220000e-02
2008, 33, 5.890000e-02, NaN, 6.564286e-02, NaN
2008, 34, 2.406000e-01, 2.891500e-01, 2.085571e-01, 2.410333e-01
2008, 35, 2.260833e-01, 1.132000e-01, 1.982429e-01, NaN
2008, 36, 1.904167e-01, NaN, 1.199833e-01, 1.730000e-02
2008, 37, 1.464000e-01, 3.619000e-01, 1.313857e-01, 6.490000e-01
2008, 38, 2.516667e-01, 9.137500e-02, 1.964500e-01, 1.640500e-01
2008, 39, 2.826857e-01, 7.950000e-02, 2.613000e-01, 1.036750e-01
2008, 40, 2.718857e-01, -1.373500e-01, 2.700286e-01, 1.309500e-01
2008, 41, 1.860857e-01, 1.306000e-01, 1.964429e-01, 8.970000e-02
2008, 42, 1.524571e-01, 1.834000e-01, 1.425000e-01, 1.175500e-01
2008, 43, 3.363143e-01, 3.325000e-02, 2.526571e-01, 7.486667e-02
2008, 44, 7.362857e-02, 8.340000e-02, 1.237286e-01, 7.570000e-02
2008, 45, 1.438000e-01, -9.440000e-02, 1.303143e-01, -4.950000e-03
2008, 46, 2.376000e-01, 1.011000e-01, 1.755286e-01, 7.400000e-02
2008, 47, 2.210429e-01, NaN, 1.835286e-01, 4.400000e-02
2008, 48, 1.884000e-01, 3.925000e-02, 2.118714e-01, 7.310000e-02
2008, 49, 1.455833e-01, -8.740000e-02, 1.098333e-01, 1.729000e-01
2008, 50, 2.926429e-01, 3.620000e-02, 2.735000e-01, 6.956667e-02
2008, 51, 2.890286e-01, 3.060000e-02, 2.582286e-01, 2.380000e-02
2008, 52, 1.993143e-01, -3.950000e-03, 1.679500e-01, -1.590000e-02
2009, 1, 1.607857e-01, 5.004000e-01, 1.886500e-01, 1.614250e-01
2009, 2, 3.532400e-01, -8.140000e-02, 2.524000e-01, 8.100000e-03
2009, 3, 1.719333e-01, 7.640000e-02, 1.197714e-01, 1.020000e-02
2009, 4, 1.108286e-01, 3.183333e-02, 1.701429e-01, 1.133333e-02
2009, 5, 2.114667e-01, 6.260000e-02, 1.452333e-01, -6.250000e-03
2009, 6, 1.229000e-01, 1.620000e-02, 1.317000e-01, 6.250000e-04
2009, 7, 2.572000e-01, 5.580000e-02, 2.180143e-01, 7.665000e-02
2009, 8, 1.799714e-01, 3.740000e-02, 1.514429e-01, 7.305000e-02
2009, 9, 3.043000e-01, 4.708000e-01, 2.088167e-01, 2.018000e-01
2009, 10, 2.076714e-01, 7.140000e-02, 1.410571e-01, -5.000000e-02
2009, 11, 7.662857e-02, NaN, 8.174286e-02, -2.870000e-02
2009, 12, 2.417714e-01, 2.500000e-03, 1.799143e-01, 5.920000e-03
2009, 13, 1.990714e-01, -1.295667e-01, 1.755429e-01, -6.473333e-02
2009, 14, 1.227000e-01, 1.003000e-01, 1.065143e-01, 1.035000e-01
2009, 15, 1.654429e-01, -4.683333e-02, 1.341857e-01, 3.844000e-02
2009, 16, 1.130286e-01, NaN, 1.084429e-01, -2.760000e-02
2009, 17, 1.302286e-01, -2.660000e-02, 1.296143e-01, 2.710000e-02
2009, 18, 1.873143e-01, 5.580000e-02, 1.395286e-01, 4.070000e-02
2009, 19, 4.800000e-02, 5.840000e-02, 4.892857e-02, 2.770000e-02
2009, 20, 1.071429e-01, 3.605000e-02, 1.168571e-01, 5.396667e-02
2009, 21, 1.062143e-01, 7.360000e-02, 1.195857e-01, 4.505000e-02
2009, 22, 2.181571e-01, NaN, 1.863000e-01, 4.400000e-02
2009, 23, 1.694714e-01, -2.100000e-03, 1.681000e-01, 6.560000e-02
2009, 24, 8.968571e-02, NaN, 7.820000e-02, 7.130000e-02
2009, 25, 1.112143e-01, 3.945000e-02, 1.364286e-01, 3.500000e-02
2009, 26, 1.847500e-01, 2.156667e-02, 2.024143e-01, 1.685000e-02
2009, 27, 2.403333e-01, -7.980000e-02, 2.286000e-01, 7.450000e-03
2009, 28, 1.795286e-01, 2.915000e-02, 1.759714e-01, 1.117333e-01
2009, 29, 2.032333e-01, 5.010000e-02, 2.080429e-01, 6.900000e-02
2009, 30, 1.936286e-01, 6.700000e-03, 1.653857e-01, 5.496667e-02
2009, 31, 1.300714e-01, 8.380000e-02, 1.130571e-01, 1.409333e-01
2009, 32, 2.497143e-01, -2.000000e-03, 1.535429e-01, -3.552500e-02
2009, 33, 1.554143e-01, 3.230000e-02, 1.342714e-01, 4.776667e-02
2009, 34, 1.940333e-01, NaN, 2.151857e-01, 2.000000e-02
2009, 35, 2.517000e-01, NaN, 2.129143e-01, -2.333333e-04
2009, 36, 1.799000e-01, -1.276667e-02, 1.595143e-01, 9.000000e-04
2009, 37, 1.314286e-01, 5.950000e-02, 9.584286e-02, 8.106000e-02
2009, 38, 8.078571e-02, 8.790000e-02, 7.994286e-02, 7.886667e-02
2009, 39, 1.537143e-01, -6.316667e-02, 1.367429e-01, 5.832500e-02
2009, 40, 1.571000e-01, NaN, 1.427429e-01, 6.025000e-03
2009, 41, 1.787667e-01, 3.461000e-01, 2.105000e-01, 4.855000e-02
2009, 42, 2.547429e-01, 1.947500e-01, 2.541143e-01, 1.353250e-01
2009, 43, 2.722429e-01, -7.906667e-02, 2.278143e-01, -1.284500e-01
2009, 44, 2.418571e-01, NaN, 2.270429e-01, -6.666667e-05
2009, 45, 1.306714e-01, NaN, 1.443857e-01, -1.572000e-01
2009, 46, 2.320833e-01, NaN, 1.026857e-01, -2.060000e-01
2009, 47, 1.349833e-01, 2.910000e-02, 1.323000e-01, -3.568000e-02
2009, 48, 2.258857e-01, -3.300000e-03, 1.390429e-01, NaN
2009, 49, 2.154571e-01, 1.725500e-01, 2.151571e-01, 1.421000e-01
2009, 50, 1.941167e-01, -1.920000e-02, 1.522000e-01, -4.448000e-02
2009, 51, 2.365571e-01, 3.517000e-01, 2.147286e-01, 1.781500e-01
2009, 52, 1.722250e-01, -7.163333e-02, 1.085875e-01, -4.810000e-02
2010, 1, 2.023833e-01, 3.320000e-01, 1.897000e-01, 4.120000e-02
2010, 2, 1.767714e-01, 2.270000e-02, 1.582143e-01, 2.270000e-02
2010, 3, 1.177714e-01, 2.409000e-01, 1.079000e-01, 1.104400e-01
2010, 4, 2.159429e-01, 7.990000e-02, 1.729714e-01, 3.605000e-02
2010, 5, 1.250143e-01, 3.750000e-02, 1.347571e-01, 7.820000e-02
2010, 6, 2.625286e-01, 4.780000e-01, 2.623000e-01, 2.132333e-01
2010, 7, 1.387500e-01, NaN, 1.762286e-01, 2.860000e-02
2010, 8, 9.831667e-02, -2.973333e-02, 8.487143e-02, -6.515000e-02
2010, 9, 1.630833e-01, 4.790000e-02, 1.480167e-01, 1.680000e-03
2010, 10, 4.485714e-02, NaN, 2.208571e-02, -1.110000e-02
2010, 11, 2.296429e-01, -1.010000e-01, 1.776143e-01, -1.214333e-01
2010, 12, 2.853714e-01, -8.233333e-03, 1.961000e-01, -7.480000e-02
2010, 13, 3.026857e-01, -6.055000e-02, 2.249429e-01, 8.450000e-03
2010, 14, 2.341286e-01, -7.300000e-02, 1.856857e-01, -5.613333e-02
2010, 15, 1.681286e-01, 1.970000e-02, 1.347571e-01, 1.320000e-02
2010, 16, 1.177429e-01, 6.955000e-02, 9.910000e-02, NaN
2010, 17, 6.830000e-02, -2.154000e-01, 5.615714e-02, -4.085000e-02
2010, 18, 2.146000e-01, 1.450000e-03, 2.137857e-01, -1.150000e-02
2010, 19, 1.366429e-01, -2.065000e-02, 1.660143e-01, 4.166667e-03
2010, 20, 1.733143e-01, 6.530000e-02, 1.671429e-01, 9.930000e-02
2010, 21, 1.619000e-01, 1.254000e-01, 2.083571e-01, 2.483333e-02
2010, 22, 8.121667e-02, 5.803333e-02, 1.078571e-01, 7.760000e-02
2010, 23, 1.555500e-01, -3.510000e-02, 1.512714e-01, -2.247500e-02
2010, 24, 3.342857e-01, 3.710000e-02, 2.732286e-01, 7.207500e-02
2010, 25, 1.621000e-01, 7.217500e-02, 1.322429e-01, 5.403333e-02
2010, 26, 1.785429e-01, -8.170000e-02, 1.252143e-01, -1.710000e-02
2010, 27, 2.143857e-01, -1.530000e-02, 1.765571e-01, -5.000000e-03
2010, 28, 2.079000e-01, 9.900000e-02, 2.079571e-01, 3.560000e-02
2010, 29, 5.115714e-02, 9.833333e-03, 7.565714e-02, 3.178000e-02
2010, 30, 1.494714e-01, 8.335000e-02, 1.137857e-01, 5.200000e-02
2010, 31, 2.392714e-01, -1.335000e-02, 2.311714e-01, -2.223333e-02
2010, 32, 7.490000e-02, NaN, 1.157333e-01, -4.000000e-04
2010, 33, 1.329500e-01, -8.675000e-02, 1.404833e-01, -1.050000e-02
2010, 34, 2.844714e-01, 3.126667e-02, 2.008571e-01, 1.288750e-01
2010, 35, 1.728857e-01, NaN, 1.753000e-01, 8.176667e-02
2010, 36, 1.176333e-01, 3.101000e-01, 1.335167e-01, 1.785667e-01
2010, 37, 2.180571e-01, 2.900000e-03, 1.339714e-01, 2.006667e-02
2010, 38, 1.541429e-01, 1.101000e-01, 1.087714e-01, 7.806667e-02
2010, 39, 1.352143e-01, NaN, 1.002000e-01, 8.916667e-02
2010, 40, 1.388000e-01, 8.545000e-02, 1.544000e-01, 8.870000e-02
2010, 41, 1.137571e-01, 2.535000e-01, 1.099286e-01, 1.899333e-01
2010, 42, 3.621000e-01, 1.841500e-01, 3.181286e-01, 1.643250e-01
2010, 43, 3.367000e-01, -1.570000e-02, 2.160714e-01, -9.115000e-02
2010, 44, 1.387143e-01, -2.052000e-01, 1.344143e-01, 1.301500e-01
2010, 45, 1.268667e-01, 5.320000e-02, 8.613333e-02, 4.565000e-02
2010, 46, 1.092500e-01, -1.826500e-01, 8.024286e-02, 1.144667e-01
2010, 47, 2.818571e-01, -2.120000e-01, 2.147286e-01, 1.480000e-02
2010, 48, 1.708857e-01, -5.270000e-02, 1.750000e-01, 1.235000e-02
2010, 49, 2.561000e-01, 4.955000e-01, 2.230571e-01, NaN
2010, 50, 2.090000e-01, -1.851667e-01, 2.016571e-01, -1.323750e-01
2010, 51, 1.317143e-01, 2.230000e-02, 1.273571e-01, -3.633333e-02
2010, 52, 1.373556e-01, NaN, 8.503333e-02, 1.903333e-02
2011, 1, 1.041143e-01, 8.950000e-03, 7.068571e-02, 1.385000e-02
2011, 2, 1.226143e-01, NaN, 1.074000e-01, -3.813333e-02
2011, 3, 3.041714e-01, -1.112000e-01, 2.455429e-01, -4.177500e-02
2011, 4, 2.506143e-01, -1.010000e-01, 2.021857e-01, 2.880000e-02
2011, 5, 1.912429e-01, -6.790000e-02, 1.955286e-01, 5.163333e-02
2011, 6, 1.529857e-01, -6.153333e-02, 1.240429e-01, 4.316667e-02
2011, 7, 2.440857e-01, NaN, 1.502286e-01, -9.375000e-02
2011, 8, 2.521857e-01, -4.325000e-02, 1.530286e-01, 1.597500e-02
2011, 9, 1.585000e-01, -3.105000e-02, 1.749833e-01, -1.640000e-02
2011, 10, 2.900714e-01, -8.743333e-02, 1.417000e-01, -9.346667e-02
2011, 11, 2.117714e-01, -1.647500e-01, 2.136857e-01, -6.300000e-03
2011, 12, 2.114714e-01, NaN, 1.593286e-01, 9.122000e-02
2011, 13, 1.813286e-01, -8.390000e-02, 1.812000e-01, 3.255000e-02
2011, 14, 1.561429e-01, 5.416000e-02, 1.509571e-01, 7.942000e-02
2011, 15, 1.756143e-01, 7.300000e-02, 1.548000e-01, 6.053333e-02
2011, 16, 2.231286e-01, NaN, 2.218000e-01, 1.077000e-01
2011, 17, 1.421571e-01, -7.795000e-02, 1.457000e-01, -2.118000e-01
2011, 18, 1.282333e-01, -4.453333e-02, 1.023714e-01, -2.610000e-02
2011, 19, 1.433286e-01, -6.685000e-02, 1.329429e-01, 3.900000e-03
2011, 20, 1.036833e-01, NaN, 9.585714e-02, 8.787500e-02
2011, 21, 6.075714e-02, 6.186667e-02, 7.672857e-02, 7.672500e-02
2011, 22, 1.345286e-01, 5.805000e-02, 1.158429e-01, 7.835000e-02
2011, 23, 6.235714e-02, 2.530000e-02, 5.914286e-02, 6.476667e-02
2011, 24, 1.639143e-01, 6.785000e-02, 2.054143e-01, 9.993333e-02
2011, 25, 2.410000e-01, 7.530000e-02, 2.038571e-01, 8.775000e-02
2011, 26, 1.341714e-01, 9.443333e-02, 1.007286e-01, 1.024400e-01
2011, 27, 1.324857e-01, 3.500000e-04, 1.008429e-01, 3.214000e-02
2011, 28, 2.075714e-01, NaN, 1.997000e-01, 1.882500e-01
2011, 29, 1.063857e-01, NaN, 1.326429e-01, 8.290000e-02
2011, 30, 1.628429e-01, -1.590000e-02, 1.579429e-01, 5.030000e-02
2011, 31, 1.594143e-01, -1.320000e-02, 1.967000e-01, 5.182500e-02
2011, 32, 2.486000e-01, NaN, 2.465286e-01, NaN
2011, 33, 2.223571e-01, 4.000000e-02, 1.979000e-01, 2.155000e-01
2011, 34, 1.454857e-01, 9.940000e-02, 1.467857e-01, 9.980000e-02
2011, 35, 2.394857e-01, -3.925000e-02, 1.892857e-01, 2.250000e-04
2011, 36, 2.003286e-01, NaN, 1.835857e-01, 6.483333e-02
2011, 37, 1.815833e-01, 1.231000e-01, 1.380667e-01, 1.106000e-01
2011, 38, 1.538857e-01, -5.850000e-03, 1.245857e-01, 3.510000e-02
2011, 39, 3.221714e-01, -7.495000e-02, 2.573286e-01, 1.554333e-01
2011, 40, 3.673286e-01, 1.027000e-01, 2.589286e-01, 1.133000e-01
2011, 41, 1.176714e-01, 3.130000e-02, 1.079667e-01, 4.263333e-02
2011, 42, 1.848857e-01, -2.160000e-02, 1.574429e-01, -4.040000e-02
2011, 43, 1.477571e-01, -2.190000e-02, 1.242571e-01, -5.250000e-02
2011, 44, 2.261167e-01, 8.930000e-02, 1.855714e-01, 4.360000e-02
2011, 45, 2.001167e-01, 1.903000e-01, 7.466667e-02, 7.236667e-02
2011, 46, 1.027857e-01, -4.634000e-01, 6.110000e-02, -3.310000e-02
2011, 47, 1.853143e-01, -2.486667e-02, 1.791857e-01, 2.610000e-02
2011, 48, 2.177286e-01, -1.309333e-01, 2.201429e-01, 2.200000e-03
2011, 49, 3.307286e-01, 8.860000e-02, 2.199000e-01, -5.363333e-02
2011, 50, 1.836000e-01, NaN, 1.461571e-01, 1.416500e-01
2011, 51, 1.072857e-01, 1.028667e-01, 8.585714e-02, 5.220000e-02
2011, 52, 1.623286e-01, 6.500000e-02, 1.499111e-01, NaN
2012, 1, 2.285143e-01, 2.685000e-02, 1.994000e-01, 6.420000e-02
2012, 2, 2.306857e-01, -1.263667e-01, 1.241571e-01, 1.268000e-02
2012, 3, 1.521400e-01, -6.515000e-02, 1.840143e-01, 2.260000e-02
2012, 4, 1.889857e-01, 3.127500e-01, 1.817429e-01, 1.132000e-01
2012, 5, 1.417571e-01, -1.114000e-01, 1.323143e-01, 1.910000e-02
2012, 6, 2.550000e-01, -4.690000e-02, 1.690857e-01, 5.400000e-02
2012, 7, 1.536571e-01, -6.333333e-04, 1.449000e-01, -1.169333e-01
2012, 8, 3.853833e-01, -5.690000e-02, 3.062500e-01, 1.562250e-01
2012, 9, 1.655429e-01, -1.215000e-02, 1.632714e-01, 4.200000e-04
2012, 10, 2.108714e-01, 6.500000e-03, 1.460429e-01, 2.822500e-02
2012, 11, 2.330000e-01, -8.540000e-02, 1.981143e-01, 5.860000e-02
2012, 12, 7.594286e-02, NaN, 7.110000e-02, -8.500000e-02
2012, 13, 1.131429e-01, 9.020000e-02, 9.855714e-02, 2.120000e-02
2012, 14, 1.584429e-01, -4.870000e-02, 1.257286e-01, 3.106667e-02
2012, 15, 1.094333e-01, 5.760000e-02, 8.520000e-02, -2.305000e-02
2012, 16, 2.454667e-01, 1.528000e-01, 2.488000e-01, 2.424000e-01
2012, 17, 1.908571e-01, 1.497500e-02, 1.396000e-01, -3.620000e-03
2012, 18, 8.328333e-02, -2.010000e-02, 7.257143e-02, 3.000000e-04
2012, 19, 1.486571e-01, 1.338667e-01, 1.466143e-01, 1.546000e-01
2012, 20, 9.203333e-02, -1.709000e-01, 6.088333e-02, -3.510000e-02
2012, 21, 1.877714e-01, 1.723500e-01, 1.193286e-01, 6.846667e-02
2012, 22, 1.911286e-01, -2.680000e-02, 1.526714e-01, 2.413333e-02
2012, 23, 2.532857e-01, 3.550000e-02, 2.030571e-01, 1.180000e-02
2012, 24, 1.486833e-01, NaN, 1.225000e-01, 3.730000e-02
2012, 25, 2.058714e-01, NaN, 1.713143e-01, 4.620000e-02
2012, 26, 1.523000e-01, NaN, 1.498571e-01, 1.193333e-02
2012, 27, 1.681571e-01, -5.900000e-03, 1.264571e-01, 4.950000e-02
2012, 28, 1.304714e-01, -4.250000e-03, 1.351143e-01, 6.515000e-02
2012, 29, 1.140600e-01, NaN, 1.218000e-01, -4.336667e-02
2012, 30, 1.544714e-01, -9.000000e-02, 9.651429e-02, -9.856667e-02
2012, 31, 1.688500e-01, 8.590000e-02, 1.110167e-01, 9.500000e-03
2012, 32, 1.974429e-01, NaN, 1.661571e-01, 5.890000e-02
2012, 33, 7.313333e-02, 7.770000e-02, 8.764286e-02, -1.435000e-02
2012, 34, 9.677143e-02, 3.450000e-02, 9.642857e-02, 4.453333e-02
2012, 35, 1.975000e-01, 2.705000e-01, 1.766714e-01, -8.693333e-02
2012, 36, 3.029571e-01, 1.100000e-03, 2.067857e-01, 8.010000e-02
2012, 37, 2.188286e-01, 1.679500e-01, 2.360429e-01, 9.135000e-02
2012, 38, 2.189286e-01, 2.986000e-01, 2.298000e-01, 3.300000e-02
2012, 39, 1.693500e-01, -7.600000e-03, 1.150571e-01, 5.200000e-03
2012, 40, 2.415143e-01, NaN, 1.779429e-01, 1.445000e-01
2012, 41, 1.617167e-01, 9.370000e-02, 1.427143e-01, 8.720000e-02
2012, 42, 1.523714e-01, NaN, 1.075714e-01, 7.615000e-02
2012, 43, 1.408857e-01, -5.100000e-02, 1.261143e-01, 6.735000e-02
2012, 44, 1.424429e-01, -6.705000e-02, 8.971429e-02, -7.655000e-02
2012, 45, 1.949500e-01, NaN, 1.864714e-01, NaN
2012, 46, 1.327167e-01, -1.022000e-01, 1.620000e-01, 7.423333e-02
2012, 47, 6.200000e-03, 1.046000e-01, -1.467143e-02, 2.300000e-03
2012, 48, 2.129857e-01, -1.687667e-01, 1.879286e-01, -3.216667e-02
2012, 49, 1.902429e-01, NaN, 1.598571e-01, 1.630000e-02
2012, 50, 6.725714e-02, -3.640000e-01, 6.585714e-02, -1.429000e-01
2012, 51, 7.767143e-02, -1.163000e-01, 5.647143e-02, -9.245000e-02
2012, 52, 1.528750e-01, 1.653000e-01, 8.151250e-02, 9.902500e-02
2013, 1, 1.436714e-01, -3.098000e-01, 1.408143e-01, -1.120500e-01
2013, 2, 1.156333e-01, 2.015000e-02, 1.182429e-01, 6.610000e-02
2013, 3, 1.235714e-01, -2.749000e-01, 1.298571e-01, -8.320000e-02
2013, 4, 2.051429e-01, -7.140000e-02, 1.898571e-01, -1.942000e-02
2013, 5, 1.545000e-01, 2.359000e-01, 1.411429e-01, 1.170000e-01
2013, 6, 1.800500e-01, 8.200000e-03, 6.411667e-02, 2.113333e-02
2013, 7, 2.703714e-01, 1.198000e-01, 1.865000e-01, 7.885000e-02
2013, 8, 2.097286e-01, -5.180000e-02, 1.870143e-01, -2.502500e-02
2013, 9, 1.280333e-01, -6.125000e-03, 1.348833e-01, 7.633333e-03
2013, 10, 3.192857e-02, NaN, 5.000000e-04, -1.360000e-02
2013, 11, 2.443286e-01, 8.000000e-03, 2.219429e-01, 5.487500e-02
2013, 12, 1.075143e-01, -4.515000e-02, 1.167000e-01, 6.225000e-03
2013, 13, 1.563429e-01, -8.740000e-02, 1.051857e-01, -1.618333e-02
2013, 14, 2.041714e-01, -2.032500e-01, 1.789143e-01, -7.783333e-02
2013, 15, 1.927000e-01, -1.176000e-01, 1.704286e-01, -8.200000e-03
2013, 16, 1.350143e-01, 8.275000e-02, 7.485714e-02, 3.120000e-02
2013, 17, 1.298143e-01, -8.730000e-02, 1.176714e-01, -4.866667e-02
2013, 18, 5.611429e-02, -7.850000e-03, 6.052857e-02, 3.484000e-02
2013, 19, 1.125000e-02, -1.486667e-02, 2.261429e-02, -5.950000e-03
2013, 20, 1.665714e-01, -2.540000e-02, 1.516143e-01, 7.960000e-02
2013, 21, 5.615714e-02, 5.603333e-02, 5.202857e-02, 5.850000e-02
2013, 22, 6.572857e-02, 2.340000e-02, 5.612857e-02, 5.310000e-02
2013, 23, 2.012000e-01, -1.320000e-02, 1.505714e-01, 6.770000e-02
2013, 24, 7.891429e-02, 5.740000e-02, 8.220000e-02, 6.955000e-02
2013, 25, 7.958333e-02, 5.110000e-02, 7.248571e-02, 4.660000e-02
2013, 26, 1.067286e-01, 6.306667e-02, 9.271429e-02, 5.746667e-02
2013, 27, 1.105571e-01, -2.480000e-02, 8.895714e-02, 3.840000e-02
2013, 28, 1.325000e-01, 2.706667e-02, 6.875714e-02, -1.530000e-02
2013, 29, 2.120667e-01, -4.230000e-02, 1.782000e-01, 2.156667e-02
2013, 30, 1.662143e-01, 1.144000e-01, 1.362857e-01, 5.040000e-02
2013, 31, 2.422429e-01, 5.510000e-02, 2.098000e-01, 7.903333e-02
2013, 32, 2.307857e-01, NaN, 1.290000e-01, -1.720000e-02
2013, 33, 2.081000e-01, 2.810000e-02, 1.417000e-01, -2.968000e-02
2013, 34, 1.362333e-01, 1.196667e-01, 1.302857e-01, 4.316667e-02
2013, 35, 2.052000e-01, 2.033500e-01, 2.169714e-01, 1.128500e-01
2013, 36, 1.573286e-01, 1.850000e-02, 1.282000e-01, 1.120500e-01
2013, 37, 1.539714e-01, 1.177000e-01, 1.965571e-01, 8.630000e-02
2013, 38, 1.151167e-01, NaN, 1.046429e-01, 1.195000e-01
2013, 39, 3.964286e-01, 3.585000e-02, 3.224571e-01, -1.510000e-02
2013, 40, 1.174000e-01, -1.666000e-01, 7.014286e-02, -2.190000e-02
2013, 41, 1.090000e-01, 3.080000e-02, 1.066429e-01, 1.193667e-01
2013, 42, 6.880000e-02, -2.649500e-01, 4.667143e-02, 9.490000e-02
2013, 43, 2.274143e-01, 1.130000e-02, 1.556429e-01, 2.003333e-02
2013, 44, 9.871667e-02, -1.668500e-01, 1.072286e-01, 4.475000e-03
2013, 45, 1.387143e-01, -7.835000e-02, 1.641000e-01, 1.194500e-01
2013, 46, 2.809333e-01, -7.810000e-02, 1.675000e-01, NaN
2013, 47, NaN, NaN, NaN, NaN
2013, 48, 1.257750e-01, 3.019000e-01, 1.017500e-01, 1.474667e-01
2013, 49, 1.716000e-01, -1.610000e-02, -1.175000e-02, NaN
2013, 50, 1.535667e-01, NaN, 1.688000e-01, -8.140000e-02
2013, 51, 4.340000e-02, -3.870000e-02, 1.576500e-01, 1.152000e-01
2013, 52, 1.102500e-01, -9.600000e-03, 7.115000e-02, -9.600000e-03
